date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,source
2025-09-30,85.82083333333333,85.69583333333333,3159.3333333333335,74.33333333333333,48.02916666666667,102.20833333333333,0.7395833333333334,0.0,1.741666666666667,175.125,105.29166666666667,
2025-10-01,82.7625,82.35416666666667,4188.25,71.49166666666666,45.9625,73.79166666666667,0.5616666666666666,0.0,2.0083333333333333,168.79166666666666,113.0,
2025-10-02,69.49583333333334,68.74583333333334,2930.5833333333335,62.145833333333336,38.637499999999996,50.083333333333336,0.35375,0.0,2.1416666666666666,156.33333333333334,94.08333333333333,
2025-10-03,93.67083333333333,93.27083333333333,4650.0,77.10416666666667,55.99583333333334,86.375,0.45375000000000004,0.0,2.3041666666666667,167.45833333333334,106.45833333333333,
2025-10-04,109.55,108.85833333333333,3481.5,91.89999999999999,51.55833333333334,99.75,0.6704166666666667,0.0,2.3000000000000003,180.66666666666666,114.41666666666667,
2025-10-05,112.75833333333333,111.73333333333333,3092.125,78.68333333333334,48.3375,109.91666666666667,0.9787499999999999,0.0,1.90625,190.79166666666666,137.70833333333334,
2025-10-06,105.89583333333333,105.575,2204.125,75.70416666666667,46.73333333333333,93.83333333333333,0.69,0.0,2.097916666666667,182.33333333333334,129.5,
2025-10-07,99.1375,98.04166666666667,2394.25,69.45833333333333,40.358333333333334,83.875,0.6979166666666666,0.625,2.2416666666666667,169.08333333333334,112.41666666666667,
2025-10-08,132.6625,131.70000000000002,2689.1666666666665,71.82083333333334,51.92083333333333,130.25,1.2249999999999999,0.5833333333333334,1.6312499999999999,192.20833333333334,132.125,
2025-10-09,109.28333333333335,108.46249999999999,2468.0416666666665,79.17083333333333,45.458333333333336,105.16666666666667,0.8254166666666666,0.125,2.2020833333333334,192.45833333333334,140.04166666666666,
2025-10-10,115.8125,115.24166666666667,1834.7916666666667,85.31666666666668,51.09166666666667,104.58333333333333,0.7629166666666666,0.125,2.05,184.33333333333334,125.375,
2025-10-11,124.07083333333333,123.66250000000001,2158.4166666666665,88.07916666666667,51.86666666666667,98.125,0.8575,0.0,1.9666666666666668,192.45833333333334,143.75,
2025-10-12,86.78750000000001,86.29166666666667,2093.9583333333335,64.88333333333334,37.44166666666667,83.625,0.5941666666666666,0.0,2.4875000000000003,175.70833333333334,121.375,
2025-10-13,86.6875,86.02916666666665,1477.0416666666667,65.2375,39.59583333333333,68.70833333333333,0.6904166666666667,0.0,2.1145833333333335,165.375,107.70833333333333,
2025-10-14,92.77499999999999,92.12916666666666,1679.4166666666667,63.78333333333333,40.19166666666667,79.29166666666667,0.5395833333333333,0.0,2.3937500000000003,170.66666666666666,115.875,
2025-10-15,90.8625,90.625,1489.7083333333333,62.88333333333333,39.354166666666664,88.375,0.8895833333333334,0.0,1.6312499999999999,168.04166666666666,108.16666666666667,
2025-10-16,93.36666666666667,92.825,1932.0,62.49583333333334,43.8375,83.54166666666667,0.7366666666666667,0.0,2.0166666666666666,172.58333333333334,115.75,
2025-10-17,83.66666666666667,83.27499999999999,2662.75,59.5375,47.541666666666664,95.41666666666667,1.0175,0.0,1.8416666666666668,172.66666666666666,108.08333333333333,
2025-10-18,89.36666666666667,89.13333333333333,3870.4166666666665,77.16666666666667,46.32916666666667,92.25,0.8554166666666667,0.0,1.98125,171.66666666666666,107.875,
2025-10-19,115.75833333333333,115.64166666666667,4126.208333333333,88.33333333333333,55.6875,101.25,0.9725,0.0,2.025,180.41666666666666,119.0,
2025-10-20,128.76250000000002,128.63333333333333,3291.5416666666665,93.74166666666667,60.979166666666664,113.20833333333333,1.22,0.0,1.425,197.875,147.08333333333334,
2025-10-21,115.41666666666667,115.2375,1948.625,80.55833333333334,64.27083333333333,80.45833333333333,1.2716666666666667,0.0,1.2625,183.45833333333334,135.375,
2025-10-22,80.55416666666666,80.075,2119.25,71.21666666666667,54.104166666666664,54.75,0.8525,0.0,1.4520833333333334,167.75,111.5,
2025-10-23,61.541666666666664,60.637499999999996,1674.5416666666667,59.775,47.7125,18.875,0.38666666666666666,0.0,1.2750000000000001,158.875,97.75,
2025-10-24,60.020833333333336,59.1625,1791.2083333333333,52.96666666666667,42.420833333333334,11.375,0.27,0.0,0.71875,149.83333333333334,85.54166666666667,
2025-10-25,67.52916666666667,66.50833333333334,1863.6666666666667,48.10833333333333,38.30416666666667,34.291666666666664,0.31625,0.0,2.025,153.54166666666666,89.875,
2025-10-26,70.89583333333333,70.075,3309.8333333333335,55.46666666666667,40.862500000000004,42.0,0.5833333333333334,0.0,1.7562499999999999,159.375,98.54166666666667,
2025-10-27,84.75833333333334,84.45833333333333,3901.375,66.43333333333334,48.104166666666664,76.0,0.6699999999999999,0.0,1.8875,162.20833333333334,100.58333333333333,
2025-10-28,109.52916666666665,108.83749999999999,3558.75,99.55,63.49166666666667,42.125,0.8291666666666666,0.0,0.6124999999999999,172.375,118.5,
2025-10-29,86.19166666666666,85.375,3859.0833333333335,72.54583333333333,48.64166666666667,45.416666666666664,0.5404166666666667,0.0,1.1979166666666667,170.04166666666666,114.83333333333333,
2025-10-30,87.2625,86.2375,4521.666666666667,79.375,49.8125,21.5,0.6445833333333334,0.0,1.0625,166.91666666666666,110.20833333333333,
2025-10-31,83.87083333333334,83.27083333333333,5042.833333333333,63.5,44.525,43.0,0.6220833333333333,0.0,1.6770833333333333,165.91666666666666,108.625,
2025-11-01,88.98333333333333,88.575,3679.2083333333335,76.01666666666667,53.041666666666664,89.79166666666667,0.7054166666666667,0.0,2.0083333333333333,173.875,110.45833333333333,
2025-11-02,98.97916666666667,98.44166666666666,4778.5,79.68333333333334,47.50416666666666,79.625,0.6625,0.0,1.7958333333333334,169.45833333333334,111.58333333333333,
2025-11-03,95.40833333333335,95.25416666666666,3536.1666666666665,70.32083333333334,47.94583333333333,60.333333333333336,0.6708333333333334,0.0,1.8125,175.125,122.58333333333333,
2025-11-04,79.16666666666667,78.55,3096.1666666666665,44.666666666666664,42.824999999999996,38.916666666666664,0.45999999999999996,0.0,2.089583333333333,164.83333333333334,106.91666666666667,
2025-11-05,46.800000000000004,46.18333333333334,1705.9166666666667,33.56666666666667,36.25416666666667,27.375,0.29333333333333333,0.0,1.9416666666666667,154.91666666666666,92.83333333333333,
2025-11-06,30.083333333333332,29.441666666666666,896.1666666666666,30.02916666666667,26.375,28.958333333333332,0.18625,0.0,2.3354166666666667,95.16666666666667,66.41666666666667,
2025-11-07,39.19583333333333,38.516666666666666,977.75,31.78333333333333,33.38333333333333,24.875,0.265,0.0,1.6541666666666668,96.79166666666667,67.125,
2025-11-08,32.59583333333333,32.199999999999996,1084.0416666666667,30.09166666666667,32.44583333333333,26.208333333333332,0.2608333333333333,0.0,1.425,100.125,68.29166666666667,
2025-11-09,37.05416666666667,36.137499999999996,1125.9166666666667,28.837500000000002,30.099999999999998,29.583333333333332,0.24750000000000003,0.0,2.370833333333333,99.29166666666667,68.08333333333333,
2025-11-10,39.59166666666667,38.704166666666666,900.7083333333334,31.479166666666668,32.916666666666664,30.416666666666668,0.23791666666666667,0.0,2.0729166666666665,103.79166666666667,69.625,
2025-11-11,45.43333333333334,44.93333333333334,1122.25,36.416666666666664,38.420833333333334,23.25,0.23791666666666667,0.0,1.4458333333333335,115.04166666666667,73.41666666666667,
2025-11-12,39.25,38.7125,1147.6666666666667,34.75833333333333,31.520833333333332,19.875,0.20833333333333334,0.0,1.9375,113.54166666666667,72.66666666666667,
2025-11-13,39.97083333333333,39.50416666666667,1046.125,34.55416666666667,32.199999999999996,19.375,0.18000000000000002,0.0,1.2333333333333334,113.45833333333333,72.66666666666667,
2025-11-14,39.84166666666667,39.31666666666667,1177.3333333333333,33.4625,32.233333333333334,20.791666666666668,0.19166666666666665,0.0,1.7104166666666665,105.79166666666667,70.29166666666667,
2025-11-15,61.57916666666666,60.56666666666666,2596.5,40.90833333333333,43.37083333333334,53.333333333333336,0.43,0.0,1.9520833333333334,131.29166666666666,78.83333333333333,
2025-11-16,32.85,32.175,1210.0833333333333,27.704166666666666,28.7625,29.041666666666668,0.21375,0.0,2.5104166666666665,125.08333333333333,77.0,
2025-11-17,46.55833333333334,45.699999999999996,2290.75,29.879166666666666,31.304166666666664,22.125,0.22124999999999997,0.0,2.129166666666667,116.20833333333333,73.54166666666667,
2025-11-18,62.84583333333333,62.24583333333334,2629.0416666666665,52.958333333333336,56.05416666666667,21.25,0.285,0.0,1.4124999999999999,139.125,81.375,
